2.6	1.6	-2.16396
2.6	2	-1.15994e-015
2.6	2.4	2.16396
2.6	2.8	1.3374
2.6	3.2	-1.3374
2.6	3.6	-2.16396
2.6	4	0
2.7	0	0
2.7	0.4	1.87683
2.7	0.8	1.15995
2.7	1.2	-1.15995
2.7	1.6	-1.87683
2.7	2	-9.13122e-016
2.7	2.4	1.87683
2.7	2.8	1.15995
2.7	3.2	-1.15995
2.7	3.6	-1.87683
2.7	4	0
2.8	0	0
2.8	0.4	0.176815
2.8	0.8	0.109278
2.8	1.2	-0.109278
2.8	1.6	-0.176815
2.8	2	-6.86519e-016
2.8	2.4	0.176815
2.8	2.8	0.109278
2.8	3.2	-0.109278
2.8	3.6	-0.176815
2.8	4	0
2.9	0	0
2.9	0.4	-1.64774
2.9	0.8	-1.01836
2.9	1.2	1.01836
2.9	1.6	1.64774
2.9	2	1.83528e-015
2.9	2.4	-1.64774
2.9	2.8	-1.01836
2.9	3.2	1.01836
2.9	3.6	1.64774
2.9	4	0
3	0	0
3	0.4	-2.1615
3	0.8	-1.33588
3	1.2	1.33588
3	1.6	2.1615
3	2	3.68541e-016
3	2.4	-2.1615
3	2.8	-1.33588
3	3.2	1.33588
3	3.6	2.1615
3	4	0
3.1	0	0
3.1	0.4	-0.777726
3.1	0.8	-0.480661
3.1	1.2	0.480661
3.1	1.6	0.777726
3.1	2	1.3346e-015
3.1	2.4	-0.777726
3.1	2.8	-0.480661
3.1	3.2	0.480661
3.1	3.6	0.777726
3.1	4	0
3.2	0	0
3.2	0.4	1.18375
3.2	0.8	0.731597
3.2	1.2	-0.731597
3.2	1.6	-1.18375
3.2	2	-4.66193e-016
3.2	2.4	1.18375
3.2	2.8	0.731597
3.2	3.2	-0.731597
3.2	3.6	-1.18375
3.2	4	0
3.3	0	0
3.3	0.4	2.24163
3.3	0.8	1.3854
3.3	1.2	-1.3854
3.3	1.6	-2.24163
3.3	2	-7.23066e-016
3.3	2.4	2.24163
3.3	2.8	1.3854
3.3	3.2	-1.3854
3.3	3.6	-2.24163
3.3	4	0
3.4	0	0
3.4	0.4	1.59846
3.4	0.8	0.987903
3.4	1.2	-0.987903
3.4	1.6	-1.59846
3.4	2	-1.91711e-015
3.4	2.4	1.59846
3.4	2.8	0.987903
3.4	3.2	-0.987903
3.4	3.6	-1.59846
3.4	4	0
3.5	0	0
3.5	0.4	-0.253845
3.5	0.8	-0.156885
3.5	1.2	0.156885
3.5	1.6	0.253845
3.5	2	1.04633e-017
3.5	2.4	-0.253845
3.5	2.8	-0.156885
3.5	3.2	0.156885
3.5	3.6	0.253845
3.5	4	0
3.6	0	0
3.6	0.4	-2.10005
3.6	0.8	-1.2979
3.6	1.2	1.2979
3.6	1.6	2.10005
3.6	2	-2.69728e-015
3.6	2.4	-2.10005
3.6	2.8	-1.2979
3.6	3.2	1.2979
3.6	3.6	2.10005
3.6	4	0
3.7	0	0
3.7	0.4	-1.98041
3.7	0.8	-1.22396
3.7	1.2	1.22396
3.7	1.6	1.98041
3.7	2	-1.24088e-015
3.7	2.4	-1.98041
3.7	2.8	-1.22396
3.7	3.2	1.22396
3.7	3.6	1.98041
3.7	4	0
3.8	0	0
3.8	0.4	-0.364816
3.8	0.8	-0.225469
3.8	1.2	0.225469
3.8	1.6	0.364816
3.8	2	-2.06549e-017
3.8	2.4	-0.364816
3.8	2.8	-0.225469
3.8	3.2	0.225469
3.8	3.6	0.364816
3.8	4	0
3.9	0	0
3.9	0.4	1.52015
3.9	0.8	0.939507
3.9	1.2	-0.939507
3.9	1.6	-1.52015
3.9	2	2.24659e-015
3.9	2.4	1.52015
3.9	2.8	0.939507
3.9	3.2	-0.939507
3.9	3.6	-1.52015
3.9	4	0
4	0	0
4	0.4	2.24459
4	0.8	1.38723
4	1.2	-1.38723
4	1.6	-2.24459
4	2	9.55282e-016
4	2.4	2.24459
4	2.8	1.38723
4	3.2	-1.38723
4	3.6	-2.24459
4	4	0
4.1	0	0
4.1	0.4	1.261
4.1	0.8	0.779339
4.1	1.2	-0.779339
4.1	1.6	-1.261
4.1	2	-3.57832e-017
4.1	2.4	1.261
4.1	2.8	0.779339
4.1	3.2	-0.779339
4.1	3.6	-1.261
4.1	4	0
4.2	0	0
4.2	0.4	-1.01739
4.2	0.8	-0.628784
4.2	1.2	0.628784
4.2	1.6	1.01739
4.2	2	-1.60957e-015
4.2	2.4	-1.01739
4.2	2.8	-0.628784
4.2	3.2	0.628784
4.2	3.6	1.01739
4.2	4	0
4.3	0	0
4.3	0.4	-2.21559
4.3	0.8	-1.36931
4.3	1.2	1.36931
4.3	1.6	2.21559
4.3	2	2.17117e-016
4.3	2.4	-2.21559
4.3	2.8	-1.36931
4.3	3.2	1.36931
4.3	3.6	2.21559
4.3	4	0
4.4	0	0
4.4	0.4	-1.73064
4.4	0.8	-1.06959
4.4	1.2	1.06959
4.4	1.6	1.73064
4.4	2	-1.51603e-015
4.4	2.4	-1.73064
4.4	2.8	-1.06959
4.4	3.2	1.06959
4.4	3.6	1.73064
4.4	4	0
4.5	0	0
4.5	0.4	0.0657865
4.5	0.8	0.0406583
4.5	1.2	-0.0406583
4.5	1.6	-0.0657865
4.5	2	-1.02389e-015
4.5	2.4	0.0657865
4.5	2.8	0.0406583
4.5	3.2	-0.0406583
4.5	3.6	-0.0657865
4.5	4	0
4.6	0	0
4.6	0.4	1.80612
4.6	0.8	1.11624
4.6	1.2	-1.11624
4.6	1.6	-1.80612
4.6	2	1.2489e-015
4.6	2.4	1.80612
4.6	2.8	1.11624
4.6	3.2	-1.11624
4.6	3.6	-1.80612
4.6	4	0
4.7	0	0
4.7	0.4	2.16663
4.7	0.8	1.33905
4.7	1.2	-1.33905
4.7	1.6	-2.16663
4.7	2	2.09506e-015
4.7	2.4	2.16663
4.7	2.8	1.33905
4.7	3.2	-1.33905
4.7	3.6	-2.16663
4.7	4	0
4.8	0	0
4.8	0.4	0.553649
4.8	0.8	0.342174
4.8	1.2	-0.342174
4.8	1.6	-0.553649
4.8	2	1.37257e-015
4.8	2.4	0.553649
4.8	2.8	0.342174
4.8	3.2	-0.342174
4.8	3.6	-0.553649
4.8	4	0
4.9	0	0
4.9	0.4	-1.37665
4.9	0.8	-0.850819
4.9	1.2	0.850819
4.9	1.6	1.37665
4.9	2	1.50158e-015
4.9	2.4	-1.37665
4.9	2.8	-0.850819
4.9	3.2	0.850819
4.9	3.6	1.37665
4.9	4	0
5	0	0
5	0.4	-2.25564
5	0.8	-1.39406
5	1.2	1.39406
5	1.6	2.25564
5	2	-1.79011e-015
5	2.4	-2.25564
5	2.8	-1.39406
5	3.2	1.39406
5	3.6	2.25564
5	4	0
